time_ms,roll_cdeg,pitch_cdeg,yaw_cdeg,alt_mm,top_pwm,bottom_pwm,roll_pwm,pitch_pwm,motors_enabled,uart_rx_errors,uart_rx_overflows,uart_bad_lines,telemetry_overrun,stop_reason
700,0,18,31,336,1050,1050,1125,1125,1,0,0,0,0,4
720,0,25,31,336,1050,1050,1125,1125,1,0,0,0,0,4
740,0,31,18,337,1050,1050,1125,1125,1,0,0,0,0,4
760,0,31,18,337,1050,1050,1125,1125,1,0,0,0,0,4
780,0,31,6,337,1050,1050,1125,1125,1,0,0,0,0,4
800,0,31,0,337,1050,1050,1125,1125,1,0,0,0,0,4
820,0,31,-6,335,1050,1050,1125,1125,1,0,0,0,0,4
840,-6,37,6,335,1050,1050,1125,1125,1,0,0,0,0,4
860,-6,37,6,335,1050,1050,1125,1125,1,0,0,0,0,4
880,-12,37,18,336,1050,1050,1125,1125,1,0,0,0,0,4
900,-12,43,18,337,1050,1050,1125,1125,1,0,0,0,0,4
920,-12,43,18,337,1050,1050,1125,1125,1,0,0,0,0,4
940,-25,43,-6,337,1050,1050,1125,1125,1,0,0,0,0,4
960,-25,43,-6,337,1050,1050,1125,1125,1,0,0,0,0,4
980,-25,50,-12,334,1050,1050,1125,1125,1,0,0,0,0,4
1000,-31,50,0,334,1050,1050,1125,1125,1,0,0,0,0,4
1020,-31,50,0,334,1050,1050,1125,1125,1,0,0,0,0,4
1040,-31,50,25,336,1050,1050,1125,1125,1,0,0,0,0,4
1060,-31,50,31,336,1050,1050,1125,1125,1,0,0,0,0,4
1080,-37,50,31,337,1050,1050,1125,1125,1,0,0,0,0,4
1100,-37,50,12,337,1050,1050,1125,1125,1,0,0,0,0,4
1120,-37,50,12,337,1050,1050,1125,1125,1,0,0,0,0,4
1140,-43,56,-6,337,1050,1050,1125,1125,1,0,0,0,0,4
1160,-43,56,-6,337,1050,1050,1125,1125,1,0,0,0,0,4
1180,-43,56,-6,337,1050,1050,1125,1125,1,0,0,0,0,4
1200,-37,50,12,336,1050,1050,1125,1125,1,0,0,0,0,4
1220,-37,50,25,336,1050,1050,1125,1125,1,0,0,0,0,4
1240,-31,50,31,338,1050,1050,1125,1125,1,0,0,0,0,4
1260,-31,50,25,336,1050,1050,1125,1125,1,0,0,0,0,4
1280,-31,50,25,336,1050,1050,1125,1125,1,0,0,0,0,4
1300,-31,50,6,338,1050,1050,1125,1125,1,0,0,0,0,4
1320,-31,50,0,338,1050,1050,1125,1125,1,0,0,0,0,4
1340,-37,43,-6,340,1050,1050,1125,1125,1,0,0,0,0,4
1360,-43,37,0,340,1050,1050,1125,1125,1,0,0,0,0,4
1380,-43,37,0,340,1050,1050,1125,1125,1,0,0,0,0,4
1400,-50,31,12,336,1050,1050,1125,1125,1,0,0,0,0,4
1420,-50,31,12,336,1050,1050,1125,1125,1,0,0,0,0,4
1440,-56,25,18,336,1050,1050,1125,1125,1,0,0,0,0,4
1460,-62,18,6,336,1050,1050,1125,1125,1,0,0,0,0,4
1480,-62,18,6,336,1050,1050,1125,1125,1,0,0,0,0,4
1500,-75,6,-6,336,1050,1050,1125,1125,1,0,0,0,0,4
1520,-81,6,-12,336,1050,1050,1125,1125,1,0,0,0,0,4
1540,-87,0,-25,336,1050,1050,1125,1125,1,0,0,0,0,4
1560,-93,-12,-25,340,1050,1050,1125,1125,1,0,0,0,0,4
1580,-100,-18,-25,340,1050,1050,1125,1125,1,0,0,0,0,4
1600,-112,-31,-6,340,1050,1050,1125,1125,1,0,0,0,0,4
1620,-125,-43,0,339,1050,1050,1125,1125,1,0,0,0,0,4
1640,-125,-43,0,339,1050,1050,1125,1125,1,0,0,0,0,4
1660,-131,-56,-18,339,1050,1050,1125,1125,1,0,0,0,0,4
1680,-131,-62,-31,339,1050,1050,1125,1125,1,0,0,0,0,4
1700,-137,-62,-50,339,1050,1050,1125,1125,1,0,0,0,0,4
1720,-150,-81,-68,343,1050,1050,1125,1125,1,0,0,0,0,4
1740,-150,-81,-68,343,1050,1050,1125,1125,1,0,0,0,0,4
1760,-162,-87,-50,345,1050,1050,1125,1125,1,0,0,0,0,4
1780,-162,-87,-50,345,1050,1050,1125,1125,1,0,0,0,0,4
1800,-168,-93,-18,345,1050,1050,1125,1125,1,0,0,0,0,4
1820,-168,-93,-12,343,1050,1050,1125,1125,1,0,0,0,0,4
1840,-168,-93,-12,343,1050,1050,1125,1125,1,0,0,0,0,4
1860,-162,-93,-37,343,1050,1050,1125,1125,1,0,0,0,0,4
1880,-162,-93,-37,343,1050,1050,1125,1125,1,0,0,0,0,4
1900,-162,-93,-56,344,1050,1050,1125,1125,1,0,0,0,0,4
1920,-150,-87,-50,345,1050,1050,1125,1125,1,0,0,0,0,4
1940,-150,-81,-50,345,1050,1050,1125,1125,1,0,0,0,0,4
1960,-137,-81,-37,345,1050,1050,1125,1125,1,0,0,0,0,4
1980,-137,-75,-31,345,1050,1050,1125,1125,1,0,0,0,0,4
2000,-131,-62,-18,342,1050,1050,1125,1125,1,0,0,0,0,4
2020,-118,-50,-12,341,1050,1050,1125,1125,1,0,0,0,0,4
2040,-118,-50,-12,341,1050,1050,1125,1125,1,0,0,0,0,4
2060,-106,-37,-12,341,1050,1050,1125,1125,1,0,0,0,0,4
2080,-93,-12,-25,341,1050,1050,1125,1125,1,0,0,0,0,4
2100,-93,-12,-25,341,1050,1050,1125,1125,1,0,0,0,0,4
2120,-87,0,-25,341,1050,1050,1125,1125,1,0,0,0,0,4
2140,-87,0,-25,341,1050,1050,1125,1125,1,0,0,0,0,4
2160,-87,18,-18,339,1050,1050,1125,1125,1,0,0,0,0,4
2180,-93,31,0,339,1050,1050,1225,1125,1,0,0,0,0,4
2200,-93,31,0,339,1050,1050,1225,1125,1,0,0,0,0,4
2220,-93,50,6,339,1050,1050,1225,1125,1,0,0,0,0,4
2240,-93,50,6,339,1050,1050,1225,1125,1,0,0,0,0,4
2260,-106,56,-12,339,1050,1050,1225,1125,1,0,0,0,0,4
2280,-118,62,-31,342,1050,1050,1225,1125,1,0,0,0,0,4
2300,-118,62,-31,342,1050,1050,1225,1125,1,0,0,0,0,4
2320,-125,68,-18,342,1050,1050,1225,1125,1,0,0,0,0,4
2340,-131,68,-6,342,1050,1050,1225,1125,1,0,0,0,0,4
2360,-143,75,18,343,1050,1050,1225,1125,1,0,0,0,0,4
2380,-162,75,25,343,1050,1050,1225,1125,1,0,0,0,0,4
2400,-162,75,25,343,1050,1050,1225,1125,1,0,0,0,0,4
2420,-175,81,-6,344,1050,1050,1225,1125,1,0,0,0,0,4
2440,-181,81,-18,344,1050,1050,1225,1125,1,0,0,0,0,4
2460,-187,81,-31,345,1050,1050,1225,1125,1,0,0,0,0,4
2480,-206,75,-31,345,1050,1050,1225,1125,1,0,0,0,0,4
2500,-206,75,-31,345,1050,1050,1225,1125,1,0,0,0,0,4
2520,-218,68,-6,346,1050,1050,1225,1125,1,0,0,0,0,4
2540,-231,62,6,346,1050,1050,1225,1125,1,0,0,0,0,4
2560,-231,62,6,346,1050,1050,1225,1125,1,0,0,0,0,4
2580,-243,50,-12,346,1050,1050,1225,1125,1,0,0,0,0,4
2600,-243,50,-18,346,1050,1050,1225,1125,1,0,0,0,0,4
2620,-250,43,-43,349,1050,1050,1225,1125,1,0,0,0,0,4
2640,-262,25,-50,350,1050,1050,1225,1125,1,0,0,0,0,4
2660,-262,25,-50,350,1050,1050,1225,1125,1,0,0,0,0,4
2680,-268,12,-37,350,1050,1050,1075,1125,1,0,0,0,0,4
2700,-275,6,-37,350,1050,1050,1075,1125,1,0,0,0,0,4
2720,-275,0,-25,350,1050,1050,1075,1125,1,0,0,0,0,4
2740,-281,-12,-25,347,1050,1050,1075,1125,1,0,0,0,0,4
2760,-281,-12,-25,347,1050,1050,1075,1125,1,0,0,0,0,4
2780,-287,-25,-50,347,1050,1050,1075,1125,1,0,0,0,0,4
2800,-293,-31,-62,347,1050,1050,1075,1125,1,0,0,0,0,4
2820,-293,-37,-81,351,1050,1050,1075,1125,1,0,0,0,0,4
2840,-293,-62,-81,351,1050,1050,1075,1125,1,0,0,0,0,4
2860,-293,-62,-81,351,1050,1050,1075,1125,1,0,0,0,0,4
2880,-293,-75,-56,352,1050,1050,1075,1125,1,0,0,0,0,4
2900,-287,-81,-56,352,1050,1050,1075,1125,1,0,0,0,0,4
2920,-287,-93,-43,350,1050,1050,1075,1125,1,0,0,0,0,4
2940,-281,-100,-50,350,1050,1050,1075,1125,1,0,0,0,0,4
2960,-275,-106,-56,350,1050,1050,1075,1125,1,0,0,0,0,4
2980,-256,-118,-81,350,1050,1050,1075,1125,1,0,0,0,0,4
3000,-237,-131,-87,346,1050,1050,1075,1125,1,0,0,0,0,4
3020,-237,-131,-87,346,1050,1050,1075,1125,1,0,0,0,0,4
3040,-206,-137,-75,346,1050,1050,1075,1125,1,0,0,0,0,4
3060,-206,-137,-75,346,1050,1050,1075,1125,1,0,0,0,0,4
3080,-181,-150,-62,345,1050,1050,1075,1125,1,0,0,0,0,4
3100,-168,-150,-56,345,1050,1050,1075,1125,1,0,0,0,0,4
3120,-137,-162,-43,342,1050,1050,1075,1125,1,0,0,0,0,4
3140,-106,-162,-43,342,1050,1050,1075,1125,1,0,0,0,0,4
3160,-106,-162,-43,342,1050,1050,1075,1125,1,0,0,0,0,4
3180,-81,-168,-56,341,1050,1050,1225,1125,1,0,0,0,0,4
3200,-62,-162,-62,339,1050,1050,1225,1125,1,0,0,0,0,4
3220,-62,-162,-62,339,1050,1050,1225,1125,1,0,0,0,0,4
3240,-50,-168,-50,339,1050,1050,1225,1125,1,0,0,0,0,4
3260,-50,-168,-50,339,1050,1050,1225,1125,1,0,0,0,0,4
3280,-50,-162,-37,339,1050,1050,1225,1125,1,0,0,0,0,4
3300,-50,-162,-31,339,1050,1050,1225,1125,1,0,0,0,0,4
3320,-50,-162,-31,339,1050,1050,1225,1125,1,0,0,0,0,4
3340,-56,-156,-43,340,1050,1050,1225,1125,1,0,0,0,0,4
3360,-56,-150,-50,340,1050,1050,1225,1125,1,0,0,0,0,4
3380,-62,-150,-56,340,1050,1050,1225,1125,1,0,0,0,0,4
3400,-75,-137,-43,340,1050,1050,1225,1125,1,0,0,0,0,4
3420,-75,-137,-43,340,1050,1050,1225,1125,1,0,0,0,0,4
3440,-87,-131,-31,343,1050,1050,1225,1125,1,0,0,0,0,4
3460,-93,-125,-31,343,1050,1050,1225,1125,1,0,0,0,0,4
3480,-100,-118,-31,343,1050,1050,1225,1125,1,0,0,0,0,4
3500,-118,-106,-43,338,1050,1050,1225,1125,1,0,0,0,0,4
3520,-118,-106,-43,338,1050,1050,1225,1125,1,0,0,0,0,4
3540,-137,-93,-56,338,1050,1050,1225,1125,1,0,0,0,0,4
3560,-150,-81,-56,339,1050,1050,1225,1125,1,0,0,0,0,4
3580,-150,-81,-56,339,1050,1050,1225,1125,1,0,0,0,0,4
3600,-168,-68,-43,342,1050,1050,1225,1125,1,0,0,0,0,4
3620,-175,-62,-37,342,1050,1050,1225,1125,1,0,0,0,0,4
3640,-193,-50,-37,345,1050,1050,1225,1125,1,0,0,0,0,4
3660,-206,-37,-50,345,1050,1050,1225,1125,1,0,0,0,0,4
3680,-206,-37,-50,345,1050,1050,1225,1125,1,0,0,0,0,4
3700,-218,-18,-50,344,1050,1050,1025,1125,1,0,0,0,0,4
3720,-225,-18,-50,344,1050,1050,1025,1125,1,0,0,0,0,4
3740,-237,-6,-43,344,1050,1050,1025,1125,1,0,0,0,0,4
3760,-250,6,-37,346,1050,1050,1025,1125,1,0,0,0,0,4
3780,-250,6,-37,346,1050,1050,1025,1125,1,0,0,0,0,4
3800,-256,18,-50,350,1050,1050,1025,1125,1,0,0,0,0,4
3820,-262,18,-56,350,1050,1050,1025,1125,1,0,0,0,0,4
3840,-268,18,-56,350,1050,1050,1025,1125,1,0,0,0,0,4
3860,-275,25,-50,350,1050,1050,1025,1125,1,0,0,0,0,4
3880,-275,25,-50,350,1050,1050,1025,1125,1,0,0,0,0,4
3900,-281,25,-43,351,1050,1050,1025,1125,1,0,0,0,0,4
3920,-281,25,-43,352,1050,1050,1025,1125,1,0,0,0,0,4
3940,-281,25,-43,352,1050,1050,1025,1125,1,0,0,0,0,4
3960,-287,25,-50,352,1050,1050,1025,1125,1,0,0,0,0,4
3980,-287,25,-50,352,1050,1050,1025,1125,1,0,0,0,0,4
4000,-293,18,-56,352,1050,1050,1025,1125,1,0,0,0,0,4
4020,-293,12,-56,352,1050,1050,1025,1125,1,0,0,0,0,4
4040,-293,12,-56,352,1050,1050,1025,1125,1,0,0,0,0,4
4060,-293,0,-50,352,1050,1050,1025,1125,1,0,0,0,0,4
4080,-293,0,-50,352,1050,1050,1025,1125,1,0,0,0,0,4
4100,-293,-6,-56,350,1050,1050,1025,1125,1,0,0,0,0,4
4120,-287,-18,-56,350,1050,1050,1025,1125,1,0,0,0,0,4
4140,-287,-18,-56,350,1050,1050,1025,1125,1,0,0,0,0,4
4160,-275,-31,-68,350,1050,1050,1025,1125,1,0,0,0,0,4
4180,-275,-31,-68,350,1050,1050,1025,1125,1,0,0,0,0,4
4200,-268,-50,-68,349,1050,1050,1225,1125,1,0,0,0,0,4
4220,-256,-62,-62,349,1050,1050,1225,1125,1,0,0,0,0,4
4240,-256,-62,-62,349,1050,1050,1225,1125,1,0,0,0,0,4
4260,-250,-75,-62,348,1050,1050,1225,1125,1,0,0,0,0,4
4280,-250,-75,-62,348,1050,1050,1225,1125,1,0,0,0,0,4
4300,-237,-87,-68,348,1050,1050,1225,1125,1,0,0,0,0,4
4320,-231,-100,-68,346,1050,1050,1225,1125,1,0,0,0,0,4
4340,-231,-100,-68,346,1050,1050,1225,1125,1,0,0,0,0,4
4360,-225,-106,-81,346,1050,1050,1225,1125,1,0,0,0,0,4
4380,-225,-112,-87,346,1050,1050,1225,1125,1,0,0,0,0,4
4400,-218,-118,-87,346,1050,1050,1225,1125,1,0,0,0,0,4
4420,-206,-125,-68,346,1050,1050,1225,1125,1,0,0,0,0,4
4440,-206,-125,-68,346,1050,1050,1225,1125,1,0,0,0,0,4
4460,-193,-131,-43,346,1050,1050,1225,1125,1,0,0,0,0,4
4480,-193,-131,-43,346,1050,1050,1225,1125,1,0,0,0,0,4
4500,-175,-131,-50,346,1050,1050,1225,1125,1,0,0,0,0,4
4520,-162,-137,-68,346,1050,1050,1225,1125,1,0,0,0,0,4
4540,-162,-137,-68,346,1050,1050,1225,1125,1,0,0,0,0,4
4560,-143,-137,-81,346,1050,1050,1225,1125,1,0,0,0,0,4
4580,-125,-137,-68,344,1050,1050,1225,1125,1,0,0,0,0,4
4600,-125,-137,-68,344,1050,1050,1225,1125,1,0,0,0,0,4
4620,-118,-137,-50,342,1050,1050,1225,1125,1,0,0,0,0,4
4640,-112,-131,-43,342,1050,1050,1225,1125,1,0,0,0,0,4
4660,-100,-131,-31,342,1050,1050,1225,1125,1,0,0,0,0,4
4680,-93,-131,-37,342,1050,1050,1225,1125,1,0,0,0,0,4
4700,-93,-131,-37,342,1050,1050,1025,1125,1,0,0,0,0,4
4720,-87,-118,-50,340,1050,1050,1025,1125,1,0,0,0,0,4
4740,-87,-118,-56,340,1050,1050,1025,1125,1,0,0,0,0,4
4760,-81,-112,-56,338,1050,1050,1025,1125,1,0,0,0,0,4
4780,-93,-100,-50,338,1050,1050,1025,1125,1,0,0,0,0,4
4800,-93,-100,-50,338,1050,1050,1025,1125,1,0,0,0,0,4
4820,-100,-87,-50,339,1050,1050,1025,1125,1,0,0,0,0,4
4840,-118,-75,-56,341,1050,1050,1025,1125,1,0,0,0,0,4
4860,-118,-75,-56,341,1050,1050,1025,1125,1,0,0,0,0,4
4880,-137,-68,-50,342,1050,1050,1025,1125,1,0,0,0,0,4
4900,-143,-62,-50,342,1050,1050,1025,1125,1,0,0,0,0,4
4920,-162,-56,-43,343,1050,1050,1025,1125,1,0,0,0,0,4
4940,-181,-50,-43,342,1050,1050,1025,1125,1,0,0,0,0,4
4960,-181,-50,-43,342,1050,1050,1025,1125,1,0,0,0,0,4
4980,-200,-50,-50,342,1050,1050,1025,1125,1,0,0,0,0,4
5000,-206,-43,-50,342,1050,1050,1025,1125,1,0,0,0,0,4
5020,-218,-43,-62,342,1050,1050,1025,1125,1,0,0,0,0,4
5040,-231,-37,-62,347,1050,1050,1025,1125,1,0,0,0,0,4
5060,-231,-37,-62,347,1050,1050,1025,1125,1,0,0,0,0,4
5080,-237,-37,-56,347,1050,1050,1025,1125,1,0,0,0,0,4
5100,-243,-37,-56,347,1050,1050,1025,1125,1,0,0,0,0,4
5120,-243,-37,-50,348,1050,1050,1025,1125,1,0,0,0,0,4
5140,-243,-37,-56,348,1050,1050,1025,1125,1,0,0,0,0,4
5160,-243,-37,-56,348,1050,1050,1025,1125,1,0,0,0,0,4
5180,-237,-43,-62,346,1050,1050,1025,1125,1,0,0,0,0,4
5200,-237,-43,-62,346,1050,1050,1025,1125,1,0,0,0,0,4
5220,-231,-43,-62,346,1050,1050,1175,1125,1,0,0,0,0,4
5240,-225,-50,-56,348,1050,1050,1175,1125,1,0,0,0,0,4
5260,-225,-50,-56,348,1050,1050,1175,1125,1,0,0,0,0,4
5280,-218,-56,-50,348,1050,1050,1175,1125,1,0,0,0,0,4
5300,-206,-62,-50,345,1050,1050,1175,1125,1,0,0,0,0,4
5320,-206,-62,-50,345,1050,1050,1175,1125,1,0,0,0,0,4
5340,-200,-62,-56,345,1050,1050,1175,1125,1,0,0,0,0,4
5360,-200,-62,-56,345,1050,1050,1175,1125,1,0,0,0,0,4
5380,-187,-68,-56,346,1050,1050,1175,1125,1,0,0,0,0,4
5400,-181,-75,-56,346,1050,1050,1175,1125,1,0,0,0,0,4
5420,-181,-75,-56,346,1050,1050,1175,1125,1,0,0,0,0,4
5440,-168,-75,-50,345,1050,1050,1175,1125,1,0,0,0,0,4
5460,-168,-75,-50,345,1050,1050,1175,1125,1,0,0,0,0,4
5480,-162,-81,-50,344,1050,1050,1175,1125,1,0,0,0,0,4
5500,-162,-81,-56,344,1050,1050,1175,1125,1,0,0,0,0,4
5520,-162,-81,-56,344,1050,1050,1175,1125,1,0,0,0,0,4
5540,-156,-81,-56,344,1050,1050,1175,1125,1,0,0,0,0,4
5560,-156,-81,-56,344,1050,1050,1175,1125,1,0,0,0,0,4
5580,-156,-81,-50,344,1050,1050,1175,1125,1,0,0,0,0,4
5600,-156,-81,-50,344,1050,1050,1175,1125,1,0,0,0,0,4
5620,-156,-81,-56,344,1050,1050,1175,1125,1,0,0,0,0,4
5640,-156,-81,-56,343,1050,1050,1175,1125,1,0,0,0,0,4
5660,-156,-81,-56,343,1050,1050,1175,1125,1,0,0,0,0,4
5680,-162,-81,-56,343,1050,1050,1175,1125,1,0,0,0,0,4
5700,-168,-81,-56,342,1050,1050,1025,1125,1,0,0,0,0,4
5720,-168,-81,-56,342,1050,1050,1025,1125,1,0,0,0,0,4
5740,-168,-81,-56,343,1050,1050,1025,1125,1,0,0,0,0,4
5760,-168,-75,-56,344,1050,1050,1025,1125,1,0,0,0,0,4
5780,-168,-75,-56,344,1050,1050,1025,1125,1,0,0,0,0,4
5800,-168,-75,-56,344,1050,1050,1025,1125,1,0,0,0,0,4
5820,-168,-75,-56,344,1050,1050,1025,1125,1,0,0,0,0,4
5840,-175,-68,-56,346,1050,1050,1025,1125,1,0,0,0,0,4
5860,-175,-68,-56,346,1050,1050,1025,1125,1,0,0,0,0,4
5880,-175,-62,-56,347,1050,1050,1025,1125,1,0,0,0,0,4
5900,-181,-56,-75,347,1050,1050,1025,1125,1,0,0,0,0,4
5920,-181,-56,-75,347,1050,1050,1025,1125,1,0,0,0,0,4
5940,-187,-56,-75,345,1050,1050,1025,1125,1,0,0,0,0,4
5960,-193,-50,-62,345,1050,1050,1025,1125,1,0,0,0,0,4
5980,-193,-50,-62,345,1050,1050,1025,1125,1,0,0,0,0,4
6000,-200,-56,-43,345,1050,1050,1025,1125,1,0,0,0,0,4
6020,-206,-50,-43,345,1050,1050,1025,1125,1,0,0,0,0,4
6040,-212,-50,-43,343,1050,1050,1025,1125,1,0,0,0,0,4
6060,-212,-50,-62,343,1050,1050,1025,1125,1,0,0,0,0,4
6080,-212,-50,-62,343,1050,1050,1025,1125,1,0,0,0,0,4
6100,-212,-43,-75,344,1050,1050,1025,1125,1,0,0,0,0,4
6120,-206,-43,-75,344,1050,1050,1025,1125,1,0,0,0,0,4
6140,-206,-43,-68,347,1050,1050,1025,1125,1,0,0,0,0,4
6160,-200,-43,-50,347,1050,1050,1025,1125,1,0,0,0,0,4
6180,-200,-43,-50,347,1050,1050,1025,1125,1,0,0,0,0,4
6200,-200,-43,-50,345,1050,1050,1025,1125,1,0,0,0,0,4
6220,-193,-43,-56,344,1050,1050,1025,1125,1,0,0,0,0,4
6240,-193,-43,-56,344,1050,1050,1025,1125,1,0,0,0,0,4
6260,-187,-43,-62,344,1050,1050,1025,1125,1,0,0,0,0,4
6280,-187,-43,-62,344,1050,1050,1025,1125,1,0,0,0,0,4
6300,-187,-43,-62,343,1050,1050,1025,1125,1,0,0,0,0,4
6320,-181,-50,-56,342,1050,1050,1025,1125,1,0,0,0,0,4
6340,-181,-50,-56,342,1050,1050,1025,1125,1,0,0,0,0,4
6360,-181,-50,-50,342,1050,1050,1025,1125,1,0,0,0,0,4
6380,-181,-56,-50,342,1050,1050,1025,1125,1,0,0,0,0,4
6400,-187,-56,-56,343,1050,1050,1025,1125,1,0,0,0,0,4
6420,-193,-68,-68,345,1050,1050,1025,1125,1,0,0,0,0,4
6440,-193,-68,-68,345,1050,1050,1025,1125,1,0,0,0,0,4
6460,-193,-75,-68,345,1050,1050,1025,1125,1,0,0,0,0,4
6480,-200,-81,-68,345,1050,1050,1025,1125,1,0,0,0,0,4
6500,-206,-87,-62,347,1050,1050,1025,1125,1,0,0,0,0,4
6520,-212,-93,-62,347,1050,1050,1025,1125,1,0,0,0,0,4
6540,-212,-100,-62,347,1050,1050,1025,1125,1,0,0,0,0,4
6560,-218,-112,-75,346,1050,1050,1025,1125,1,0,0,0,0,4
6580,-218,-112,-75,346,1050,1050,1025,1125,1,0,0,0,0,4
6600,-218,-118,-81,346,1050,1050,1025,1125,1,0,0,0,0,4
6620,-218,-131,-81,347,1050,1050,1025,1125,1,0,0,0,0,4
6640,-218,-137,-81,347,1050,1050,1025,1125,1,0,0,0,0,4
6660,-212,-143,-81,347,1050,1050,1025,1125,1,0,0,0,0,4
6680,-212,-156,-81,346,1050,1050,1025,1125,1,0,0,0,0,4
6700,-212,-156,-81,346,1050,1050,1025,1125,1,0,0,0,0,4
6720,-200,-162,-87,346,1050,1050,1175,1125,1,0,0,0,0,4
6740,-200,-162,-87,346,1050,1050,1175,1125,1,0,0,0,0,4
6760,-200,-168,-93,345,1050,1050,1175,1125,1,0,0,0,0,4
6780,-193,-168,-93,345,1050,1050,1175,1125,1,0,0,0,0,4
6800,-187,-168,-87,344,1050,1050,1175,1125,1,0,0,0,0,4
6820,-181,-168,-87,344,1050,1050,1175,1125,1,0,0,0,0,4
6840,-181,-168,-87,344,1050,1050,1175,1125,1,0,0,0,0,4
6860,-175,-168,-93,344,1050,1050,1175,1125,1,0,0,0,0,4
6880,-175,-162,-100,344,1050,1050,1175,1125,1,0,0,0,0,4
6900,-175,-162,-100,344,1050,1050,1175,1125,1,0,0,0,0,4
6920,-168,-150,-87,344,1050,1050,1175,1125,1,0,0,0,0,4
6940,-168,-150,-87,344,1050,1050,1175,1125,1,0,0,0,0,4
6960,-168,-137,-56,345,1050,1050,1175,1125,1,0,0,0,0,4
6980,-162,-131,-43,345,1050,1050,1175,1125,1,0,0,0,0,4
7000,-162,-131,-43,345,1050,1050,1175,1125,1,0,0,0,0,4
7020,-162,-118,-56,345,1050,1050,1175,1125,1,0,0,0,0,4
7040,-162,-112,-62,345,1050,1050,1175,1125,1,0,0,0,0,4
7060,-162,-100,-75,343,1050,1050,1175,1125,1,0,0,0,0,4
7080,-162,-87,-81,343,1050,1050,1175,1125,1,0,0,0,0,4
7100,-162,-87,-81,343,1050,1050,1175,1125,1,0,0,0,0,4
7120,-162,-68,-68,343,1050,1050,1175,1125,1,0,0,0,0,4
7140,-162,-68,-62,343,1050,1050,1175,1125,1,0,0,0,0,4
7160,-168,-62,-56,343,1050,1050,1175,1125,1,0,0,0,0,4
7180,-175,-50,-75,344,1050,1050,1175,1125,1,0,0,0,0,4
7200,-175,-50,-75,344,1050,1050,1175,1125,1,0,0,0,0,4
7220,-187,-37,-93,344,1050,1050,1125,1125,1,0,0,0,0,4
7240,-193,-31,-81,344,1050,1050,1125,1125,1,0,0,0,0,4
7260,-193,-31,-81,344,1050,1050,1125,1125,1,0,0,0,0,4
7280,-206,-25,-43,346,1050,1050,1125,1125,1,0,0,0,0,4
7300,-206,-25,-31,346,1050,1050,1125,1125,1,0,0,0,0,4
7320,-218,-18,-25,346,1050,1050,1125,1125,1,0,0,0,0,4
7340,-218,-18,-50,349,1050,1050,1125,1125,1,0,0,0,0,4
7360,-218,-18,-50,349,1050,1050,1125,1125,1,0,0,0,0,4
7380,-218,-12,-81,349,1050,1050,1125,1125,1,0,0,0,0,4
