time_ms,roll_cdeg,pitch_cdeg,yaw_cdeg,alt_mm,top_pwm,bottom_pwm,roll_pwm,pitch_pwm,motors_enabled,uart_rx_errors,uart_rx_overflows,uart_bad_lines,telemetry_overrun,stop_reason
18380,-218,-512,-143,352,1050,1050,1125,1175,1,0,0,0,0,4
18400,-193,-537,-137,352,1050,1050,1125,1175,1,0,0,0,0,4
18420,-168,-562,-137,352,1050,1050,1125,1175,1,0,0,0,0,4
18440,-143,-587,-131,352,1050,1050,1125,1175,1,0,0,0,0,4
18460,-118,-606,-112,352,1050,1050,1125,1175,1,0,0,0,0,4
18480,-100,-625,-93,352,1050,1050,1125,1175,1,0,0,0,0,4
18500,-75,-643,-81,352,1050,1050,1125,1175,1,0,0,0,0,4
18520,-56,-656,-75,352,1050,1050,1125,1175,1,0,0,0,0,4
18540,-31,-675,-75,352,1050,1050,1125,1175,1,0,0,0,0,4
18560,-6,-681,-87,352,1050,1050,1125,1175,1,0,0,0,0,4
18580,18,-687,-100,352,1050,1050,1125,1175,1,0,0,0,0,4
18600,37,-693,-100,352,1050,1050,1125,1175,1,0,0,0,0,4
18620,50,-693,-93,352,1050,1050,1125,1175,1,0,0,0,0,4
18640,68,-693,-75,352,1050,1050,1125,1175,1,0,0,0,0,4
18660,81,-687,-56,352,1050,1050,1125,1175,1,0,0,0,0,4
18680,87,-681,-43,352,1050,1050,1125,1175,1,0,0,0,0,4
18700,87,-662,-37,352,1050,1050,1125,1225,1,0,0,0,0,4
18720,81,-650,-43,352,1050,1050,1125,1225,1,0,0,0,0,4
18740,75,-631,-50,352,1050,1050,1125,1225,1,0,0,0,0,4
18760,62,-606,-56,352,1050,1050,1125,1225,1,0,0,0,0,4
18780,43,-587,-56,352,1050,1050,1125,1225,1,0,0,0,0,4
18800,25,-556,-56,352,1050,1050,1125,1225,1,0,0,0,0,4
18820,0,-525,-50,352,1050,1050,1125,1225,1,0,0,0,0,4
18840,-25,-487,-43,352,1050,1050,1125,1225,1,0,0,0,0,4
18860,-56,-456,-37,352,1050,1050,1125,1225,1,0,0,0,0,4
18880,-81,-412,-37,352,1050,1050,1125,1225,1,0,0,0,0,4
18900,-112,-375,-37,352,1050,1050,1125,1225,1,0,0,0,0,4
18920,-143,-331,-43,352,1050,1050,1125,1225,1,0,0,0,0,4
18940,-175,-293,-50,352,1050,1050,1125,1225,1,0,0,0,0,4
18960,-206,-250,-50,352,1050,1050,1125,1225,1,0,0,0,0,4
18980,-237,-212,-43,352,1050,1050,1125,1225,1,0,0,0,0,4
19000,-268,-175,-31,352,1050,1050,1125,1225,1,0,0,0,0,4
19020,-300,-131,-25,352,1050,1050,1125,1225,1,0,0,0,0,4
19040,-331,-93,-18,352,1050,1050,1125,1225,1,0,0,0,0,4
19060,-356,-56,-18,352,1050,1050,1125,1225,1,0,0,0,0,4
19080,-387,-25,-18,352,1050,1050,1125,1225,1,0,0,0,0,4
19100,-412,12,-18,352,1050,1050,1125,1225,1,0,0,0,0,4
19120,-437,37,-18,352,1050,1050,1125,1225,1,0,0,0,0,4
19140,-462,62,-12,352,1050,1050,1125,1225,1,0,0,0,0,4
19160,-487,87,-12,352,1050,1050,1125,1225,1,0,0,0,0,4
19180,-506,106,-12,352,1050,1050,1125,1225,1,0,0,0,0,4
19200,-525,118,-18,352,1050,1050,1125,1225,1,0,0,0,0,4
19220,-543,131,-18,352,1050,1050,1125,1075,1,0,0,0,0,4
19240,-562,143,-6,352,1050,1050,1125,1075,1,0,0,0,0,4
19260,-575,143,0,352,1050,1050,1125,1075,1,0,0,0,0,4
19280,-587,143,6,352,1050,1050,1125,1075,1,0,0,0,0,4
19300,-593,143,6,352,1050,1050,1125,1075,1,0,0,0,0,4
19320,-600,137,0,352,1050,1050,1125,1075,1,0,0,0,0,4
19340,-600,131,-6,352,1050,1050,1125,1075,1,0,0,0,0,4
19360,-593,118,-18,352,1050,1050,1125,1075,1,0,0,0,0,4
19380,-593,106,-31,352,1050,1050,1125,1075,1,0,0,0,0,4
19400,-587,87,-31,352,1050,1050,1125,1075,1,0,0,0,0,4
19420,-581,68,-31,352,1050,1050,1125,1075,1,0,0,0,0,4
19440,-575,50,-25,352,1050,1050,1125,1075,1,0,0,0,0,4
19460,-562,25,-25,352,1050,1050,1125,1075,1,0,0,0,0,4
19480,-550,6,-31,352,1050,1050,1125,1075,1,0,0,0,0,4
19500,-525,-18,-43,352,1050,1050,1125,1075,1,0,0,0,0,4
19520,-506,-37,-56,352,1050,1050,1125,1075,1,0,0,0,0,4
19540,-487,-56,-75,352,1050,1050,1125,1075,1,0,0,0,0,4
19560,-475,-68,-81,352,1050,1050,1125,1075,1,0,0,0,0,4
19580,-443,-100,-87,352,1050,1050,1125,1075,1,0,0,0,0,4
19600,-425,-125,-81,352,1050,1050,1125,1075,1,0,0,0,0,4
19620,-406,-143,-75,352,1050,1050,1125,1075,1,0,0,0,0,4
19640,-387,-162,-62,352,1050,1050,1125,1075,1,0,0,0,0,4
19660,-381,-175,-56,352,1050,1050,1125,1075,1,0,0,0,0,4
19680,-362,-193,-50,352,1050,1050,1125,1075,1,0,0,0,0,4
19700,-343,-206,-56,352,1050,1050,1125,1075,1,0,0,0,0,4
19720,-325,-225,-62,352,1050,1050,1125,1125,1,0,0,0,0,4
19740,-312,-237,-62,352,1050,1050,1125,1125,1,0,0,0,0,4
19760,-293,-250,-56,352,1050,1050,1125,1125,1,0,0,0,0,4
19780,-275,-262,-50,352,1050,1050,1125,1125,1,0,0,0,0,4
19800,-262,-268,-50,352,1050,1050,1125,1125,1,0,0,0,0,4
19820,-243,-275,-50,352,1050,1050,1125,1125,1,0,0,0,0,4
19840,-231,-287,-50,352,1050,1050,1125,1125,1,0,0,0,0,4
19860,-218,-293,-50,352,1050,1050,1125,1125,1,0,0,0,0,4
19880,-206,-300,-50,352,1050,1050,1125,1125,1,0,0,0,0,4
19900,-200,-300,-50,352,1050,1050,1125,1125,1,0,0,0,0,4
19920,-193,-306,-56,352,1050,1050,1125,1125,1,0,0,0,0,4
19940,-187,-306,-56,352,1050,1050,1125,1125,1,0,0,0,0,4
19960,-181,-306,-56,352,1050,1050,1125,1125,1,0,0,0,0,4
19980,-181,-312,-50,352,1050,1050,1125,1125,1,0,0,0,0,4
20000,-181,-312,-43,352,1050,1050,1125,1125,1,0,0,0,0,4
20020,-181,-312,-37,352,1050,1050,1125,1125,1,0,0,0,0,4
20040,-181,-312,-43,352,1050,1050,1125,1125,1,0,0,0,0,4
20060,-187,-312,-50,352,1050,1050,1125,1125,1,0,0,0,0,4
20080,-187,-306,-56,352,1050,1050,1125,1125,1,0,0,0,0,4
20100,-200,-306,-62,352,1050,1050,1125,1125,1,0,0,0,0,4
20120,-206,-306,-62,352,1050,1050,1125,1125,1,0,0,0,0,4
20140,-218,-306,-50,352,1050,1050,1125,1125,1,0,0,0,0,4
20160,-225,-300,-43,352,1050,1050,1125,1125,1,0,0,0,0,4
20180,-237,-300,-43,352,1050,1050,1125,1125,1,0,0,0,0,4
20200,-250,-293,-50,352,1050,1050,1125,1125,1,0,0,0,0,4
20220,-268,-287,-56,352,1050,1050,1125,1125,1,0,0,0,0,4
20240,-281,-281,-68,352,1050,1050,1125,1125,1,0,0,0,0,4
20260,-293,-275,-81,352,1050,1050,1125,1125,1,0,0,0,0,4
20280,-306,-268,-87,352,1050,1050,1125,1125,1,0,0,0,0,4
20300,-325,-262,-87,352,1050,1050,1125,1125,1,0,0,0,0,4
20320,-337,-256,-75,352,1050,1050,1125,1125,1,0,0,0,0,4
20340,-350,-250,-56,352,1050,1050,1125,1125,1,0,0,0,0,4
20360,-362,-243,-50,352,1050,1050,1125,1125,1,0,0,0,0,4
20380,-368,-237,-50,352,1050,1050,1125,1125,1,0,0,0,0,4
20400,-375,-231,-62,352,1050,1050,1125,1125,1,0,0,0,0,4
20420,-381,-225,-87,352,1050,1050,1125,1125,1,0,0,0,0,4
20440,-387,-218,-93,352,1050,1050,1125,1125,1,0,0,0,0,4
20460,-393,-212,-93,352,1050,1050,1125,1125,1,0,0,0,0,4
20480,-393,-206,-75,352,1050,1050,1125,1125,1,0,0,0,0,4
20500,-393,-206,-56,352,1050,1050,1125,1125,1,0,0,0,0,4
20520,-393,-200,-43,352,1050,1050,1125,1125,1,0,0,0,0,4
20540,-387,-193,-43,352,1050,1050,1125,1125,1,0,0,0,0,4
20560,-381,-193,-43,352,1050,1050,1125,1125,1,0,0,0,0,4
20580,-368,-187,-50,352,1050,1050,1125,1125,1,0,0,0,0,4
20600,-350,-181,-56,352,1050,1050,1125,1125,1,0,0,0,0,4
20620,-337,-175,-56,352,1050,1050,1125,1125,1,0,0,0,0,4
20640,-325,-168,-50,352,1050,1050,1125,1125,1,0,0,0,0,4
20660,-306,-168,-37,352,1050,1050,1125,1125,1,0,0,0,0,4
20680,-293,-162,-25,352,1050,1050,1125,1125,1,0,0,0,0,4
20700,-281,-156,-12,352,1050,1050,1125,1125,1,0,0,0,0,4
20720,-275,-156,-18,352,1050,1050,1125,1075,1,0,0,0,0,4
20740,-262,-150,-18,352,1050,1050,1125,1075,1,0,0,0,0,4
20760,-256,-150,-25,352,1050,1050,1125,1075,1,0,0,0,0,4
20780,-250,-150,-31,352,1050,1050,1125,1075,1,0,0,0,0,4
20800,-250,-143,-25,352,1050,1050,1125,1075,1,0,0,0,0,4
20820,-250,-137,-18,352,1050,1050,1125,1075,1,0,0,0,0,4
20840,-250,-137,-12,352,1050,1050,1125,1075,1,0,0,0,0,4
20860,-250,-137,-12,352,1050,1050,1125,1075,1,0,0,0,0,4
20880,-250,-137,-18,352,1050,1050,1125,1075,1,0,0,0,0,4
20900,-250,-137,-31,352,1050,1050,1125,1075,1,0,0,0,0,4
20920,-256,-131,-37,352,1050,1050,1125,1075,1,0,0,0,0,4
20940,-262,-131,-56,352,1050,1050,1125,1075,1,0,0,0,0,4
20960,-268,-137,-56,352,1050,1050,1125,1075,1,0,0,0,0,4
20980,-281,-137,-43,352,1050,1050,1125,1075,1,0,0,0,0,4
21000,-287,-143,-25,352,1050,1050,1125,1075,1,0,0,0,0,4
21020,-300,-143,-12,352,1050,1050,1125,1075,1,0,0,0,0,4
21040,-306,-150,0,352,1050,1050,1125,1075,1,0,0,0,0,4
21060,-318,-150,0,352,1050,1050,1125,1075,1,0,0,0,0,4
21080,-331,-156,-18,352,1050,1050,1125,1075,1,0,0,0,0,4
21100,-337,-156,-43,352,1050,1050,1125,1075,1,0,0,0,0,4
21120,-343,-162,-62,352,1050,1050,1125,1075,1,0,0,0,0,4
21140,-350,-162,-68,352,1050,1050,1125,1075,1,0,0,0,0,4
21160,-356,-168,-62,352,1050,1050,1125,1075,1,0,0,0,0,4
21180,-368,-168,-56,352,1050,1050,1125,1075,1,0,0,0,0,4
21200,-375,-175,-37,352,1050,1050,1125,1075,1,0,0,0,0,4
21220,-375,-181,-31,352,1050,1050,1125,1075,1,0,0,0,0,4
21240,-375,-181,-31,352,1050,1050,1125,1075,1,0,0,0,0,4
21260,-375,-181,-43,352,1050,1050,1125,1075,1,0,0,0,0,4
21280,-375,-181,-50,352,1050,1050,1125,1075,1,0,0,0,0,4
21300,-375,-181,-62,352,1050,1050,1125,1075,1,0,0,0,0,4
21320,-368,-181,-62,352,1050,1050,1125,1075,1,0,0,0,0,4
21340,-362,-181,-56,352,1050,1050,1125,1075,1,0,0,0,0,4
21360,-362,-181,-50,352,1050,1050,1125,1075,1,0,0,0,0,4
21380,-362,-181,-43,352,1050,1050,1125,1075,1,0,0,0,0,4
21400,-356,-181,-37,352,1050,1050,1125,1075,1,0,0,0,0,4
21420,-350,-181,-43,352,1050,1050,1125,1075,1,0,0,0,0,4
21440,-343,-181,-43,352,1050,1050,1125,1075,1,0,0,0,0,4
21460,-337,-181,-50,352,1050,1050,1125,1075,1,0,0,0,0,4
21480,-337,-181,-50,352,1050,1050,1125,1075,1,0,0,0,0,4
21500,-331,-181,-50,352,1050,1050,1125,1075,1,0,0,0,0,4
21520,-331,-181,-43,352,1050,1050,1125,1075,1,0,0,0,0,4
21540,-331,-181,-37,352,1050,1050,1125,1075,1,0,0,0,0,4
21560,-331,-181,-37,352,1050,1050,1125,1075,1,0,0,0,0,4
21580,-331,-181,-37,352,1050,1050,1125,1075,1,0,0,0,0,4
21600,-331,-187,-37,352,1050,1050,1125,1075,1,0,0,0,0,4
21620,-331,-187,-43,352,1050,1050,1125,1075,1,0,0,0,0,4
21640,-331,-187,-50,352,1050,1050,1125,1075,1,0,0,0,0,4
21660,-337,-187,-50,352,1050,1050,1125,1075,1,0,0,0,0,4
21680,-337,-187,-50,352,1050,1050,1125,1075,1,0,0,0,0,4
21700,-337,-193,-43,352,1050,1050,1125,1075,1,0,0,0,0,4
21720,-331,-193,-43,352,1050,1050,1125,1075,1,0,0,0,0,4
21740,-331,-193,-37,352,1050,1050,1125,1025,1,0,0,0,0,4
21760,-325,-193,-37,352,1050,1050,1125,1025,1,0,0,0,0,4
21780,-318,-193,-37,352,1050,1050,1125,1025,1,0,0,0,0,4
21800,-312,-193,-43,352,1050,1050,1125,1025,1,0,0,0,0,4
21820,-306,-193,-43,352,1050,1050,1125,1025,1,0,0,0,0,4
21840,-293,-193,-43,352,1050,1050,1125,1025,1,0,0,0,0,4
21860,-287,-193,-37,352,1050,1050,1125,1025,1,0,0,0,0,4
21880,-275,-193,-31,352,1050,1050,1125,1025,1,0,0,0,0,4
21900,-262,-187,-31,352,1050,1050,1125,1025,1,0,0,0,0,4
21920,-250,-187,-25,352,1050,1050,1125,1025,1,0,0,0,0,4
21940,-243,-187,-18,352,1050,1050,1125,1025,1,0,0,0,0,4
21960,-231,-181,-18,352,1050,1050,1125,1025,1,0,0,0,0,4
21980,-225,-181,-18,352,1050,1050,1125,1025,1,0,0,0,0,4
22000,-212,-175,-18,352,1050,1050,1125,1025,1,0,0,0,0,4
22020,-206,-175,-12,352,1050,1050,1125,1025,1,0,0,0,0,4
22040,-200,-168,-18,352,1050,1050,1125,1025,1,0,0,0,0,4
22060,-193,-168,-12,352,1050,1050,1125,1025,1,0,0,0,0,4
22080,-187,-168,-12,352,1050,1050,1125,1025,1,0,0,0,0,4
22100,-187,-162,-6,352,1050,1050,1125,1025,1,0,0,0,0,4
22120,-181,-156,-6,352,1050,1050,1125,1025,1,0,0,0,0,4
22140,-187,-156,0,352,1050,1050,1125,1025,1,0,0,0,0,4
22160,-187,-150,0,352,1050,1050,1125,1025,1,0,0,0,0,4
22180,-187,-150,-6,352,1050,1050,1125,1025,1,0,0,0,0,4
22200,-193,-143,-12,352,1050,1050,1125,1025,1,0,0,0,0,4
22220,-200,-137,-25,352,1050,1050,1125,1025,1,0,0,0,0,4
22240,-212,-137,-37,352,1050,1050,1125,1225,1,0,0,0,0,4
22260,-218,-137,-37,352,1050,1050,1125,1225,1,0,0,0,0,4
22280,-225,-137,-37,352,1050,1050,1125,1225,1,0,0,0,0,4
22300,-237,-137,-18,352,1050,1050,1125,1225,1,0,0,0,0,4
22320,-256,-137,0,352,1050,1050,1125,1225,1,0,0,0,0,4
22340,-262,-137,12,352,1050,1050,1125,1225,1,0,0,0,0,4
22360,-275,-143,12,352,1050,1050,1125,1225,1,0,0,0,0,4
22380,-287,-143,0,352,1050,1050,1125,1225,1,0,0,0,0,4
22400,-293,-150,-18,352,1050,1050,1125,1225,1,0,0,0,0,4
22420,-306,-156,-37,352,1050,1050,1125,1225,1,0,0,0,0,4
22440,-312,-162,-50,352,1050,1050,1125,1225,1,0,0,0,0,4
22460,-318,-175,-56,352,1050,1050,1125,1225,1,0,0,0,0,4
22480,-331,-187,-50,352,1050,1050,1125,1225,1,0,0,0,0,4
22500,-337,-200,-43,352,1050,1050,1125,1225,1,0,0,0,0,4
22520,-343,-212,-31,352,1050,1050,1125,1225,1,0,0,0,0,4
22540,-350,-225,-31,352,1050,1050,1125,1225,1,0,0,0,0,4
22560,-350,-237,-37,352,1050,1050,1125,1225,1,0,0,0,0,4
22580,-350,-256,-50,352,1050,1050,1125,1225,1,0,0,0,0,4
22600,-350,-268,-68,352,1050,1050,1125,1225,1,0,0,0,0,4
22620,-350,-287,-81,352,1050,1050,1125,1225,1,0,0,0,0,4
22640,-343,-300,-87,352,1050,1050,1125,1225,1,0,0,0,0,4
22660,-337,-318,-87,352,1050,1050,1125,1225,1,0,0,0,0,4
22680,-325,-331,-75,352,1050,1050,1125,1225,1,0,0,0,0,4
22700,-318,-350,-68,352,1050,1050,1125,1225,1,0,0,0,0,4
22720,-312,-368,-62,352,1050,1050,1125,1225,1,0,0,0,0,4
22740,-300,-387,-62,352,1050,1050,1125,1225,1,0,0,0,0,4
22760,-287,-393,-75,352,1050,1050,1125,1225,1,0,0,0,0,4
22780,-275,-412,-87,352,1050,1050,1125,1225,1,0,0,0,0,4
22800,-256,-425,-93,352,1050,1050,1125,1225,1,0,0,0,0,4
22820,-243,-437,-100,352,1050,1050,1125,1225,1,0,0,0,0,4
22840,-231,-443,-93,352,1050,1050,1125,1225,1,0,0,0,0,4
22860,-218,-456,-81,352,1050,1050,1125,1225,1,0,0,0,0,4
22880,-212,-462,-68,352,1050,1050,1125,1225,1,0,0,0,0,4
22900,-200,-468,-62,352,1050,1050,1125,1225,1,0,0,0,0,4
22920,-193,-475,-68,352,1050,1050,1125,1225,1,0,0,0,0,4
22940,-187,-475,-75,352,1050,1050,1125,1225,1,0,0,0,0,4
22960,-181,-475,-81,352,1050,1050,1125,1225,1,0,0,0,0,4
22980,-175,-468,-81,352,1050,1050,1125,1225,1,0,0,0,0,4
23000,-168,-468,-81,352,1050,1050,1125,1225,1,0,0,0,0,4
23020,-168,-462,-75,352,1050,1050,1125,1225,1,0,0,0,0,4
23040,-162,-456,-68,352,1050,1050,1125,1225,1,0,0,0,0,4
23060,-162,-450,-56,352,1050,1050,1125,1225,1,0,0,0,0,4
23080,-156,-437,-50,352,1050,1050,1125,1225,1,0,0,0,0,4
23100,-156,-431,-50,352,1050,1050,1125,1225,1,0,0,0,0,4
23120,-156,-418,-56,352,1050,1050,1125,1225,1,0,0,0,0,4
23140,-150,-400,-62,352,1050,1050,1125,1225,1,0,0,0,0,4
23160,-150,-387,-68,352,1050,1050,1125,1225,1,0,0,0,0,4
23180,-156,-375,-75,352,1050,1050,1125,1225,1,0,0,0,0,4
23200,-162,-362,-75,352,1050,1050,1125,1225,1,0,0,0,0,4
23220,-168,-350,-75,352,1050,1050,1125,1225,1,0,0,0,0,4
23240,-175,-337,-62,352,1050,1050,1125,1175,1,0,0,0,0,4
23260,-187,-325,-50,352,1050,1050,1125,1175,1,0,0,0,0,4
23280,-193,-312,-37,352,1050,1050,1125,1175,1,0,0,0,0,4
23300,-200,-306,-18,352,1050,1050,1125,1175,1,0,0,0,0,4
23320,-206,-293,-12,352,1050,1050,1125,1175,1,0,0,0,0,4
23340,-212,-287,-6,352,1050,1050,1125,1175,1,0,0,0,0,4
23360,-212,-275,-18,352,1050,1050,1125,1175,1,0,0,0,0,4
23380,-212,-262,-31,352,1050,1050,1125,1175,1,0,0,0,0,4
23400,-206,-250,-37,352,1050,1050,1125,1175,1,0,0,0,0,4
23420,-200,-237,-43,352,1050,1050,1125,1175,1,0,0,0,0,4
23440,-200,-225,-37,352,1050,1050,1125,1175,1,0,0,0,0,4
23460,-193,-218,-25,352,1050,1050,1125,1175,1,0,0,0,0,4
23480,-187,-212,0,352,1050,1050,1125,1175,1,0,0,0,0,4
23500,-181,-200,12,352,1050,1050,1125,1175,1,0,0,0,0,4
23520,-175,-187,18,352,1050,1050,1125,1175,1,0,0,0,0,4
23540,-162,-181,12,352,1050,1050,1125,1175,1,0,0,0,0,4
23560,-156,-168,0,352,1050,1050,1125,1175,1,0,0,0,0,4
23580,-150,-162,-6,352,1050,1050,1125,1175,1,0,0,0,0,4
23600,-137,-162,-12,352,1050,1050,1125,1175,1,0,0,0,0,4
23620,-131,-156,-6,352,1050,1050,1125,1175,1,0,0,0,0,4
23640,-131,-150,0,352,1050,1050,1125,1175,1,0,0,0,0,4
23660,-125,-150,12,352,1050,1050,1125,1175,1,0,0,0,0,4
23680,-118,-150,18,352,1050,1050,1125,1175,1,0,0,0,0,4
23700,-118,-143,18,352,1050,1050,1125,1175,1,0,0,0,0,4
23720,-118,-143,12,352,1050,1050,1125,1175,1,0,0,0,0,4
23740,-118,-143,6,352,1050,1050,1125,1025,1,0,0,0,0,4
23760,-125,-150,6,352,1050,1050,1125,1025,1,0,0,0,0,4
23780,-131,-150,6,352,1050,1050,1125,1025,1,0,0,0,0,4
23800,-137,-156,0,352,1050,1050,1125,1025,1,0,0,0,0,4
23820,-150,-162,0,352,1050,1050,1125,1025,1,0,0,0,0,4
23840,-162,-175,0,352,1050,1050,1125,1025,1,0,0,0,0,4
23860,-175,-181,0,352,1050,1050,1125,1025,1,0,0,0,0,4
23880,-193,-187,-6,352,1050,1050,1125,1025,1,0,0,0,0,4
23900,-206,-200,-12,352,1050,1050,1125,1025,1,0,0,0,0,4
23920,-225,-206,-18,352,1050,1050,1125,1025,1,0,0,0,0,4
23940,-237,-218,-31,352,1050,1050,1125,1025,1,0,0,0,0,4
23960,-256,-225,-37,352,1050,1050,1125,1025,1,0,0,0,0,4
23980,-275,-231,-43,352,1050,1050,1125,1025,1,0,0,0,0,4
24000,-293,-237,-43,352,1050,1050,1125,1025,1,0,0,0,0,4
24020,-312,-250,-50,352,1050,1050,1125,1025,1,0,0,0,0,4
24040,-331,-256,-56,352,1050,1050,1125,1025,1,0,0,0,0,4
24060,-343,-256,-56,352,1050,1050,1125,1025,1,0,0,0,0,4
24080,-362,-262,-62,352,1050,1050,1125,1025,1,0,0,0,0,4
24100,-381,-262,-68,352,1050,1050,1125,1025,1,0,0,0,0,4
24120,-393,-262,-68,352,1050,1050,1125,1025,1,0,0,0,0,4
24140,-406,-262,-75,352,1050,1050,1125,1025,1,0,0,0,0,4
24160,-418,-256,-81,352,1050,1050,1125,1025,1,0,0,0,0,4
24180,-431,-256,-81,352,1050,1050,1125,1025,1,0,0,0,0,4
24200,-443,-243,-87,352,1050,1050,1125,1025,1,0,0,0,0,4
24220,-450,-237,-87,352,1050,1050,1125,1025,1,0,0,0,0,4
24240,-462,-231,-87,352,1050,1050,1125,1025,1,0,0,0,0,4
24260,-475,-218,-81,352,1050,1050,1125,1025,1,0,0,0,0,4
24280,-475,-206,-68,352,1050,1050,1125,1025,1,0,0,0,0,4
24300,-481,-187,-62,352,1050,1050,1125,1025,1,0,0,0,0,4
24320,-487,-175,-62,352,1050,1050,1125,1025,1,0,0,0,0,4
24340,-487,-156,-68,352,1050,1050,1125,1025,1,0,0,0,0,4
24360,-481,-137,-75,352,1050,1050,1125,1025,1,0,0,0,0,4
24380,-481,-125,-75,352,1050,1050,1125,1025,1,0,0,0,0,4
24400,-475,-106,-62,352,1050,1050,1125,1025,1,0,0,0,0,4
24420,-468,-93,-43,352,1050,1050,1125,1025,1,0,0,0,0,4
24440,-462,-75,-25,352,1050,1050,1125,1025,1,0,0,0,0,4
24460,-456,-56,-6,352,1050,1050,1125,1025,1,0,0,0,0,4
24480,-443,-37,0,352,1050,1050,1125,1025,1,0,0,0,0,4
24500,-431,-25,0,352,1050,1050,1125,1025,1,0,0,0,0,4
24520,-412,-12,-12,352,1050,1050,1125,1025,1,0,0,0,0,4
24540,-400,6,-12,352,1050,1050,1125,1025,1,0,0,0,0,4
24560,-387,18,-12,352,1050,1050,1125,1025,1,0,0,0,0,4
24580,-375,31,-12,352,1050,1050,1125,1025,1,0,0,0,0,4
24600,-362,37,0,352,1050,1050,1125,1025,1,0,0,0,0,4
24620,-356,43,6,352,1050,1050,1125,1025,1,0,0,0,0,4
24640,-350,50,6,352,1050,1050,1125,1025,1,0,0,0,0,4
24660,-343,56,6,352,1050,1050,1125,1025,1,0,0,0,0,4
24680,-343,56,0,352,1050,1050,1125,1025,1,0,0,0,0,4
24700,-343,56,6,352,1050,1050,1125,1025,1,0,0,0,0,4
24720,-350,50,18,352,1050,1050,1125,1025,1,0,0,0,0,4
24740,-350,43,25,352,1050,1050,1125,1025,1,0,0,0,0,4
24760,-356,37,25,352,1050,1050,1125,1075,1,0,0,0,0,4
24780,-362,25,18,352,1050,1050,1125,1075,1,0,0,0,0,4
24800,-368,18,12,352,1050,1050,1125,1075,1,0,0,0,0,4
24820,-381,6,0,352,1050,1050,1125,1075,1,0,0,0,0,4
24840,-387,-12,-12,352,1050,1050,1125,1075,1,0,0,0,0,4
24860,-393,-25,-12,352,1050,1050,1125,1075,1,0,0,0,0,4
24880,-406,-43,-18,352,1050,1050,1125,1075,1,0,0,0,0,4
24900,-412,-50,-25,352,1050,1050,1125,1075,1,0,0,0,0,4
24920,-418,-68,-31,352,1050,1050,1125,1075,1,0,0,0,0,4
24940,-425,-93,-37,352,1050,1050,1125,1075,1,0,0,0,0,4
24960,-431,-112,-50,352,1050,1050,1125,1075,1,0,0,0,0,4
24980,-431,-131,-50,352,1050,1050,1125,1075,1,0,0,0,0,4
25000,-431,-156,-50,352,1050,1050,1125,1075,1,0,0,0,0,4
25020,-431,-175,-50,352,1050,1050,1125,1075,1,0,0,0,0,4
25040,-431,-200,-50,352,1050,1050,1125,1075,1,0,0,0,0,4
25060,-425,-225,-62,352,1050,1050,1125,1075,1,0,0,0,0,4
25080,-418,-243,-75,352,1050,1050,1125,1075,1,0,0,0,0,4
25100,-412,-262,-87,352,1050,1050,1125,1075,1,0,0,0,0,4
25120,-406,-287,-100,352,1050,1050,1125,1075,1,0,0,0,0,4
25140,-400,-312,-106,352,1050,1050,1125,1075,1,0,0,0,0,4
25160,-393,-331,-131,352,1050,1050,1125,1075,1,0,0,0,0,4
25180,-387,-356,-137,352,1050,1050,1125,1075,1,0,0,0,0,4
25200,-381,-375,-125,352,1050,1050,1125,1075,1,0,0,0,0,4
25220,-381,-393,-100,352,1050,1050,1125,1075,1,0,0,0,0,4
25240,-375,-412,-75,352,1050,1050,1125,1075,1,0,0,0,0,4
25260,-375,-425,-62,352,1050,1050,1125,1125,1,0,0,0,0,4
25280,-368,-443,-68,352,1050,1050,1125,1125,1,0,0,0,0,4
25300,-362,-450,-87,352,1050,1050,1125,1125,1,0,0,0,0,4
25320,-356,-462,-112,352,1050,1050,1125,1125,1,0,0,0,0,4
25340,-343,-468,-131,352,1050,1050,1125,1125,1,0,0,0,0,4
25360,-337,-468,-143,352,1050,1050,1125,1125,1,0,0,0,0,4
25380,-331,-475,-137,352,1050,1050,1125,1125,1,0,0,0,0,4
25400,-325,-481,-118,352,1050,1050,1125,1125,1,0,0,0,0,4
25420,-312,-481,-100,352,1050,1050,1125,1125,1,0,0,0,0,4
25440,-306,-481,-87,352,1050,1050,1125,1125,1,0,0,0,0,4
25460,-300,-481,-93,352,1050,1050,1125,1125,1,0,0,0,0,4
25480,-287,-475,-106,352,1050,1050,1125,1125,1,0,0,0,0,4
25500,-281,-468,-118,352,1050,1050,1125,1125,1,0,0,0,0,4
25520,-275,-462,-112,352,1050,1050,1125,1125,1,0,0,0,0,4
25540,-268,-450,-100,352,1050,1050,1125,1125,1,0,0,0,0,4
25560,-262,-437,-75,352,1050,1050,1125,1125,1,0,0,0,0,4
25580,-256,-425,-56,352,1050,1050,1125,1125,1,0,0,0,0,4
25600,-250,-412,-43,352,1050,1050,1125,1125,1,0,0,0,0,4
25620,-243,-393,-43,352,1050,1050,1125,1125,1,0,0,0,0,4
25640,-231,-381,-50,352,1050,1050,1125,1125,1,0,0,0,0,4
25660,-225,-362,-56,352,1050,1050,1125,1125,1,0,0,0,0,4
25680,-218,-350,-62,352,1050,1050,1125,1125,1,0,0,0,0,4
25700,-212,-331,-62,352,1050,1050,1125,1125,1,0,0,0,0,4
